id,nft_rank,rarity score,img_url,is_one_of_one,background,body,eyes,look,mouth,gender,accessory,outfit,food,facial hair,trait_count,background,body,eyes,look,mouth,gender,accessory,outfit,food,facial hair,trait_count
6953,6370,141.31,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6953,No,Orange,Hay Snow,Wink,None,Braces,Jack,None,Magic Tee,None,None,4,17.1,10.9,12.1,1.1,15.2,2.0,1.7,77.5,1.1,1.1,1.5
4582,6377,141.23,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4582,No,Burgundy,Hay Warm,Wink,None,Grin,Jenny,None,Yellow Fitness,None,None,4,16.9,10.0,12.1,1.1,28.8,2.0,1.7,65.0,1.1,1.1,1.5
6992,6378,141.22,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6992,No,Orange,Hay Warm,Wink,None,Teeth,Jenny,None,Cherry Turtleneck,None,None,3,17.1,10.0,12.1,1.1,22.3,2.0,1.7,65.0,1.1,1.1,7.8
3738,6379,141.22,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3738,No,Metropol Night,Hay Snow,Wink,None,Whine,Jenny,None,Yellow Turtleneck,None,None,4,24.4,10.9,12.1,1.1,23.8,2.0,1.7,61.5,1.1,1.1,1.5
7436,6383,141.17,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7436,No,Magenta,Droopy Warm,Wink,None,Natural,Jack,Red Bandana,None,None,None,3,18.4,14.4,12.1,1.1,5.4,2.0,76.0,1.8,1.1,1.1,7.8
4037,6389,141.10,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4037,No,Orange,Flappy Treasure,Wink,None,Whine,Jenny,None,Yellow Fitness,None,None,4,17.1,14.6,12.1,1.1,23.8,2.0,1.7,65.0,1.1,1.1,1.5
1923,6400,140.96,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1923,No,Starry Sand,Hay Purple,Wink,None,Natural,Jack,Blue Bandana,None,None,None,5,33.7,10.7,12.1,1.1,5.4,2.0,67.1,1.8,1.1,1.1,4.9
185,6401,140.96,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/185,No,Starry Plum,Hay Treasure,Wink,None,Simple Smile,Jenny,None,Orange Hoodie,None,None,4,30.7,17.1,12.1,1.1,26.2,2.0,1.7,46.3,1.1,1.1,1.5
6818,6431,140.68,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6818,No,Orange,Hay Pastel,Wink,None,Sweetie,Jenny,White Headset,None,None,None,4,17.1,19.4,12.1,1.1,16.9,2.0,66.6,1.8,1.1,1.1,1.5
7964,6436,140.62,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7964,No,Burgundy,Droopy Warm,Wink,None,Whine,Jenny,None,Cherry Turtleneck,None,None,4,16.9,14.4,12.1,1.1,23.8,2.0,1.7,65.0,1.1,1.1,1.5
1468,6443,140.54,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1468,No,Metropol Night,Hay Snow,Wink,None,Sweetie,Jack,None,Red Jumper,None,None,4,24.4,10.9,12.1,1.1,16.9,2.0,1.7,67.7,1.1,1.1,1.5
409,6448,140.50,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/409,No,Blue,Droopy Blue,Wink,None,Sweetie,Jack,None,Mint Hoodie,None,None,4,16.8,39.9,12.1,1.1,16.9,2.0,1.7,46.3,1.1,1.1,1.5
6634,6454,140.47,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6634,No,Blue,Hay Purple,Wink,None,Surprised,Jenny,None,Yellow Turtleneck,None,None,4,16.8,10.7,12.1,1.1,30.9,2.0,1.7,61.5,1.1,1.1,1.5
5096,6468,140.27,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5096,No,Metropol Dawn,Flappy Cool,Wink,None,Sweetie,Jenny,None,Yellow Turtleneck,None,None,4,26.1,15.2,12.1,1.1,16.9,2.0,1.7,61.5,1.1,1.1,1.5
529,6471,140.23,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/529,No,Pink,Hay Cool,Wink,None,Grin,Jenny,None,Yellow Turtleneck,None,None,4,18.7,10.6,12.1,1.1,28.8,2.0,1.7,61.5,1.1,1.1,1.5
472,6509,139.70,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/472,No,Mint,Hay Warm,Wink,None,Playful,Jenny,Straw Hat,None,None,None,4,16.6,10.0,12.1,1.1,19.1,2.0,73.2,1.8,1.1,1.1,1.5
1157,6521,139.58,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1157,No,Magenta,Hay Blue,Wink,None,Sweetie,Jack,None,Red Stripe Tee,None,None,4,18.4,29.6,12.1,1.1,16.9,2.0,1.7,54.1,1.1,1.1,1.5
803,6522,139.57,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/803,No,Mint,Hay Snow,Wink,None,Bubble Gum,Jenny,None,Cherry Turtleneck,None,None,4,16.6,10.9,12.1,1.1,26.4,2.0,1.7,65.0,1.1,1.1,1.5
2186,6524,139.55,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2186,No,Starry Plum,Knotty Cool,Wink,None,Playful,Jenny,None,Mint Hoodie,None,None,4,30.7,22.8,12.1,1.1,19.1,2.0,1.7,46.3,1.1,1.1,1.5
4666,6527,139.53,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4666,No,Mint,Hay Pastel,Wink,None,Natural,Jenny,None,Magic Tee,None,None,4,16.6,19.4,12.1,1.1,5.4,2.0,1.7,77.5,1.1,1.1,1.5
7841,6553,139.20,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7841,No,Starry Red,Flappy Treasure,Wink,None,Natural,Jenny,None,Yellow Fitness,None,None,4,33.6,14.6,12.1,1.1,5.4,2.0,1.7,65.0,1.1,1.1,1.5
6488,6555,139.16,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6488,No,Metropol Sunset,Hay Purple,Wink,None,Surprised,Jack,Green Beanie,None,None,None,5,25.3,10.7,12.1,1.1,30.9,2.0,48.2,1.8,1.1,1.1,4.9
2585,6582,138.83,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2585,No,Mint,Knotty Cool,Wink,None,Surprised,Jack,None,Purple Puffer,None,None,4,16.6,22.8,12.1,1.1,30.9,2.0,1.7,47.9,1.1,1.1,1.5
2090,6599,138.65,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2090,No,Burgundy,Knotty Cool,Wink,None,Whine,Jack,Green Beanie,None,None,None,3,16.9,22.8,12.1,1.1,23.8,2.0,48.2,1.8,1.1,1.1,7.8
6973,6602,138.62,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6973,No,Metropol Night,Hay Cool,Wink,None,Braces,Jack,Red Cap,None,None,None,4,24.4,10.6,12.1,1.1,15.2,2.0,67.7,1.8,1.1,1.1,1.5
628,6603,138.62,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/628,No,Metropol Dawn,Hay Treasure,Wink,None,Disagree,Jenny,Purple Beanie,None,None,None,3,26.1,17.1,12.1,1.1,22.4,2.0,46.0,1.8,1.1,1.1,7.8
3101,6616,138.43,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3101,No,Orange,Hay Blue,Wink,None,Yawn,Jack,Blue Cap,None,None,None,4,17.1,29.6,12.1,1.1,16.6,2.0,54.4,1.8,1.1,1.1,1.5
2530,6620,138.39,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2530,No,Magenta,Hay Warm,Wink,None,Natural,Jack,Golf,None,None,None,5,18.4,10.0,12.1,1.1,5.4,2.0,80.6,1.8,1.1,1.1,4.9
1239,6640,138.16,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1239,No,Metropol Dawn,Hay Pastel,Wink,None,Natural,Jenny,White Headset,None,None,None,4,26.1,19.4,12.1,1.1,5.4,2.0,66.6,1.8,1.1,1.1,1.5
674,6664,137.84,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/674,No,Purple,Flappy Turquoise,Wink,None,Braces,Jack,None,Blue Stripe Tee,None,None,3,17.8,31.1,12.1,1.1,15.2,2.0,1.7,46.8,1.1,1.1,7.8
1711,6665,137.83,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1711,No,Metropol Night,Droopy Snow,Wink,None,Natural,Jack,Blue Bandana,None,None,None,4,24.4,20.2,12.1,1.1,5.4,2.0,67.1,1.8,1.1,1.1,1.5
3199,6670,137.72,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3199,No,Lime,Knotty Cool,Wink,None,Braces,Jack,None,Green Turtleneck,None,None,4,16.2,22.8,12.1,1.1,15.2,2.0,1.7,62.9,1.1,1.1,1.5
1890,6687,137.52,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1890,No,Metropol Dawn,Hay Purple,Wink,None,Braces,Jenny,None,Cherry Turtleneck,None,None,4,26.1,10.7,12.1,1.1,15.2,2.0,1.7,65.0,1.1,1.1,1.5
2553,6695,137.47,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2553,No,Carob,Hay Purple,Wink,None,Braces,Jack,Straw Hat,None,None,None,4,17.7,10.7,12.1,1.1,15.2,2.0,73.2,1.8,1.1,1.1,1.5
3352,6713,137.31,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3352,No,Pink,Hay Cool,Wink,None,Disagree,Jenny,None,Yellow Fitness,None,None,4,18.7,10.6,12.1,1.1,22.4,2.0,1.7,65.0,1.1,1.1,1.5
656,6721,137.16,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/656,No,Mint,Droopy Warm,Wink,None,Playful,Jenny,Green Bucket Hat,None,None,None,5,16.6,14.4,12.1,1.1,19.1,2.0,62.9,1.8,1.1,1.1,4.9
4355,6724,137.12,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4355,No,Magenta,Hay Blue,Wink,None,Disagree,Jack,Purple Beanie,None,None,None,4,18.4,29.6,12.1,1.1,22.4,2.0,46.0,1.8,1.1,1.1,1.5
4195,6727,137.06,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4195,No,Lavender,Hay Treasure,Wink,None,Natural,Jenny,None,None,Giga Pudding,None,4,16.4,17.1,12.1,1.1,5.4,2.0,1.7,1.8,76.7,1.1,1.5
1542,6729,137.05,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1542,No,Starry Plum,Hay Cool,Wink,None,Grin,Jenny,None,Mint Hoodie,None,None,4,30.7,10.6,12.1,1.1,28.8,2.0,1.7,46.3,1.1,1.1,1.5
5407,6741,136.96,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5407,No,Starry Red,Hay Purple,Wink,None,Cigarette,Jenny,None,Blue Hoodie,None,None,4,33.6,10.7,12.1,1.1,26.1,2.0,1.7,46.0,1.1,1.1,1.5
432,6748,136.90,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/432,No,Magenta,Hay Purple,Wink,None,Teeth,Jenny,None,Cherry Turtleneck,None,None,4,18.4,10.7,12.1,1.1,22.3,2.0,1.7,65.0,1.1,1.1,1.5
285,6787,136.48,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/285,No,Purple,Knotty Cool,Wink,None,Disagree,Jenny,Red Beanie,None,None,None,3,17.8,22.8,12.1,1.1,22.4,2.0,46.6,1.8,1.1,1.1,7.8
3229,6792,136.45,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3229,No,Orange,Knotty Cool,Wink,None,Natural,Jack,Blue Bandana,None,None,None,5,17.1,22.8,12.1,1.1,5.4,2.0,67.1,1.8,1.1,1.1,4.9
2798,6818,136.12,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2798,No,Metropol Night,Hay Cool,Wink,None,Bubble Gum,Jack,None,Red Stripe Tee,None,None,4,24.4,10.6,12.1,1.1,26.4,2.0,1.7,54.1,1.1,1.1,1.5
4046,6820,136.11,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4046,No,Lavender,Droopy Warm,Wink,None,Sweetie,Jack,Red Cap,None,None,None,4,16.4,14.4,12.1,1.1,16.9,2.0,67.7,1.8,1.1,1.1,1.5
6439,6826,136.04,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6439,No,Light Blue,Hay Treasure,Wink,None,Yawn,Jenny,Orange Bucket Hat,None,None,None,4,17.2,17.1,12.1,1.1,16.6,2.0,64.4,1.8,1.1,1.1,1.5
1370,6835,135.96,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1370,No,Starry Plum,Hay Treasure,Wink,None,Playful,Jenny,Green Beanie,None,None,None,4,30.7,17.1,12.1,1.1,19.1,2.0,48.2,1.8,1.1,1.1,1.5
6266,6845,135.90,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6266,No,Burgundy,Hay Cool,Wink,None,Natural,Jack,Red Bandana,None,None,None,3,16.9,10.6,12.1,1.1,5.4,2.0,76.0,1.8,1.1,1.1,7.8
7416,6846,135.86,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7416,No,Pink,Droopy Snow,Wink,None,Teeth,Jack,None,Red Stripe Tee,None,None,4,18.7,20.2,12.1,1.1,22.3,2.0,1.7,54.1,1.1,1.1,1.5
944,6857,135.71,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/944,No,Chamomile,Flappy Treasure,Wink,None,Playful,Jenny,None,Cherry Turtleneck,None,None,4,16.3,14.6,12.1,1.1,19.1,2.0,1.7,65.0,1.1,1.1,1.5
4624,6858,135.70,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4624,No,Lavender,Hay Purple,Wink,None,Happy,Jack,None,Green Turtleneck,None,None,3,16.4,10.7,12.1,1.1,18.7,2.0,1.7,62.9,1.1,1.1,7.8
5873,6865,135.64,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5873,No,Orange,Droopy Snow,Wink,None,Whine,Jack,None,Aqua Puffer,None,None,3,17.1,20.2,12.1,1.1,23.8,2.0,1.7,47.7,1.1,1.1,7.8
2547,6866,135.63,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2547,No,Chamomile,Flappy Treasure,Wink,None,Simple Smile,Jack,Blue Cap,None,None,None,5,16.3,14.6,12.1,1.1,26.2,2.0,54.4,1.8,1.1,1.1,4.9
4455,6869,135.58,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4455,No,Magenta,Hay Warm,Wink,None,Yawn,Jack,Choker,None,None,None,5,18.4,10.0,12.1,1.1,16.6,2.0,66.6,1.8,1.1,1.1,4.9
7310,6871,135.58,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7310,No,Chamomile,Hay Purple,Wink,None,Yawn,Jack,Tank Chain,None,None,None,4,16.3,10.7,12.1,1.1,16.6,2.0,71.3,1.8,1.1,1.1,1.5
5811,6878,135.40,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5811,No,Burgundy,Hay Purple,Wink,None,Teeth,Jenny,None,Cherry Turtleneck,None,None,4,16.9,10.7,12.1,1.1,22.3,2.0,1.7,65.0,1.1,1.1,1.5
709,6881,135.37,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/709,No,Starry Plum,Hay Warm,Wink,None,Cigarette,Jenny,None,Purple Puffer,None,None,4,30.7,10.0,12.1,1.1,26.1,2.0,1.7,47.9,1.1,1.1,1.5
533,6887,135.34,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/533,No,Orange,Droopy Warm,Wink,None,Yawn,Jack,White Headset,None,None,None,4,17.1,14.4,12.1,1.1,16.6,2.0,66.6,1.8,1.1,1.1,1.5
6886,6907,135.12,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6886,No,Light Blue,Hay Warm,Wink,None,Disagree,Jenny,None,Yellow Fitness,None,None,4,17.2,10.0,12.1,1.1,22.4,2.0,1.7,65.0,1.1,1.1,1.5
7298,6921,134.89,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7298,No,Mint,Hay Pastel,Wink,None,Braces,Jenny,Green Bucket Hat,None,None,None,4,16.6,19.4,12.1,1.1,15.2,2.0,62.9,1.8,1.1,1.1,1.5
5262,6925,134.83,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5262,No,Burgundy,Hay Warm,Wink,None,Disagree,Jenny,None,Cherry Turtleneck,None,None,4,16.9,10.0,12.1,1.1,22.4,2.0,1.7,65.0,1.1,1.1,1.5
2924,6931,134.71,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2924,No,Mint,Hay Purple,Wink,None,Bubble Gum,Jenny,None,Red Stripe Tee,None,None,3,16.6,10.7,12.1,1.1,26.4,2.0,1.7,54.1,1.1,1.1,7.8
2150,6941,134.59,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2150,No,Orange,Hay Treasure,Wink,None,Braces,Jenny,Orange Bucket Hat,None,None,None,4,17.1,17.1,12.1,1.1,15.2,2.0,64.4,1.8,1.1,1.1,1.5
4275,6945,134.56,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4275,No,Mint,Knotty Cool,Wink,None,Grin,Jack,None,Pink Hoodie,None,None,4,16.6,22.8,12.1,1.1,28.8,2.0,1.7,45.8,1.1,1.1,1.5
4454,6958,134.40,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4454,No,Light Blue,Hay Warm,Wink,Naked,Mocking,Jenny,None,None,None,None,3,17.2,10.0,12.1,43.8,35.8,2.0,1.7,1.8,1.1,1.1,7.8
6019,6972,134.14,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6019,No,Metropol Dawn,Flappy Treasure,Wink,None,Simple Smile,Jenny,Red Beanie,None,None,None,4,26.1,14.6,12.1,1.1,26.2,2.0,46.6,1.8,1.1,1.1,1.5
1523,6992,133.83,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1523,No,Burgundy,Hay Snow,Wink,None,Disagree,Jenny,Red Bucket Hat,None,None,None,4,16.9,10.9,12.1,1.1,22.4,2.0,62.9,1.8,1.1,1.1,1.5
692,6996,133.81,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/692,No,Purple,Flappy Treasure,Wink,None,Natural,Jack,Green Bandana,None,None,None,5,17.8,14.6,12.1,1.1,5.4,2.0,71.9,1.8,1.1,1.1,4.9
1993,6997,133.74,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1993,No,Lavender,Hay Warm,Wink,None,Whine,Jack,None,Green Turtleneck,None,None,4,16.4,10.0,12.1,1.1,23.8,2.0,1.7,62.9,1.1,1.1,1.5
1518,7003,133.64,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1518,No,Purple,Hay Purple,Wink,None,Surprised,Jack,None,Blue Turtleneck,None,None,4,17.8,10.7,12.1,1.1,30.9,2.0,1.7,53.7,1.1,1.1,1.5
7475,7010,133.56,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7475,No,Blue,Flappy Treasure,Wink,None,Natural,Jack,Red Bandana,None,None,None,4,16.8,14.6,12.1,1.1,5.4,2.0,76.0,1.8,1.1,1.1,1.5
469,7025,133.31,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/469,No,Blue,Hay Warm,Wink,None,Disagree,Jack,Black Cap,None,None,None,4,16.8,10.0,12.1,1.1,22.4,2.0,63.4,1.8,1.1,1.1,1.5
5986,7027,133.30,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5986,No,Blue,Droopy Warm,Wink,None,Natural,Jack,Red Bandana,None,None,None,4,16.8,14.4,12.1,1.1,5.4,2.0,76.0,1.8,1.1,1.1,1.5
6931,7043,133.01,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6931,No,Blue,Droopy Snow,Wink,None,Teeth,Jenny,None,Blue Stripe Tee,None,None,3,16.8,20.2,12.1,1.1,22.3,2.0,1.7,46.8,1.1,1.1,7.8
5598,7046,133.00,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5598,No,Lavender,Flappy Turquoise,Wink,None,Sweetie,Jack,None,Purple Puffer,None,None,4,16.4,31.1,12.1,1.1,16.9,2.0,1.7,47.9,1.1,1.1,1.5
5049,7056,132.82,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5049,No,Chamomile,Droopy Warm,Wink,None,Natural,Jack,Red Bandana,None,None,None,4,16.3,14.4,12.1,1.1,5.4,2.0,76.0,1.8,1.1,1.1,1.5
3936,7067,132.74,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3936,No,Light Blue,Hay Purple,Wink,None,Yawn,Jack,None,Red Jumper,None,None,4,17.2,10.7,12.1,1.1,16.6,2.0,1.7,67.7,1.1,1.1,1.5
4638,7075,132.64,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4638,No,Light Blue,Hay Treasure,Wink,None,Surprised,Jenny,None,Blue Stripe Tee,None,None,4,17.2,17.1,12.1,1.1,30.9,2.0,1.7,46.8,1.1,1.1,1.5
4874,7085,132.54,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4874,No,Metropol Night,Hay Treasure,Wink,None,Natural,Jenny,None,Cherry Turtleneck,None,None,4,24.4,17.1,12.1,1.1,5.4,2.0,1.7,65.0,1.1,1.1,1.5
929,7090,132.47,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/929,No,Light Blue,Hay Snow,Wink,None,Teeth,Jenny,None,Yellow Turtleneck,None,None,4,17.2,10.9,12.1,1.1,22.3,2.0,1.7,61.5,1.1,1.1,1.5
493,7099,132.35,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/493,No,Blue,Hay Warm,Wink,None,Yawn,Jack,Yellow Scarf,None,None,None,4,16.8,10.0,12.1,1.1,16.6,2.0,68.3,1.8,1.1,1.1,1.5
3124,7107,132.25,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3124,No,Blue,Flappy Treasure,Wink,None,Braces,Jenny,None,Yellow Fitness,None,None,4,16.8,14.6,12.1,1.1,15.2,2.0,1.7,65.0,1.1,1.1,1.5
1144,7110,132.21,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1144,No,Mint,Knotty Cool,Wink,None,Simple Smile,Jenny,None,Blue Hoodie,None,None,4,16.6,22.8,12.1,1.1,26.2,2.0,1.7,46.0,1.1,1.1,1.5
7757,7112,132.19,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7757,No,Carob,Hay Snow,Wink,None,Braces,Jack,Red Cap,None,None,None,4,17.7,10.9,12.1,1.1,15.2,2.0,67.7,1.8,1.1,1.1,1.5
6825,7116,132.17,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6825,No,Chamomile,Hay Snow,Wink,None,Bubble Gum,Jack,Blue Cap,None,None,None,5,16.3,10.9,12.1,1.1,26.4,2.0,54.4,1.8,1.1,1.1,4.9
1982,7117,132.17,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1982,No,Burgundy,Hay Warm,Wink,None,Sweetie,Jenny,None,Yellow Turtleneck,None,None,3,16.9,10.0,12.1,1.1,16.9,2.0,1.7,61.5,1.1,1.1,7.8
4856,7138,131.95,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4856,No,Light Blue,Flappy Treasure,Wink,None,Yawn,Jack,None,Green Turtleneck,None,None,4,17.2,14.6,12.1,1.1,16.6,2.0,1.7,62.9,1.1,1.1,1.5
4304,7147,131.85,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4304,No,Magenta,Hay Snow,Wink,None,Grin,Jenny,None,Red Puffer,None,None,3,18.4,10.9,12.1,1.1,28.8,2.0,1.7,46.8,1.1,1.1,7.8
7022,7176,131.32,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7022,No,Blue,Hay Snow,Wink,None,Yawn,Jenny,Green Bucket Hat,None,None,None,5,16.8,10.9,12.1,1.1,16.6,2.0,62.9,1.8,1.1,1.1,4.9
1140,7183,131.14,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1140,No,Magenta,Droopy Warm,Wink,None,Cigarette,Jenny,Green Beanie,None,None,None,5,18.4,14.4,12.1,1.1,26.1,2.0,48.2,1.8,1.1,1.1,4.9
7341,7191,130.98,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7341,No,Metropol Night,Hay Warm,Wink,None,Natural,Jack,Blue Bandana,None,None,None,5,24.4,10.0,12.1,1.1,5.4,2.0,67.1,1.8,1.1,1.1,4.9
6924,7193,130.97,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6924,No,Orange,Hay Cool,Wink,None,Shy,Jenny,None,Red Stripe Tee,None,None,4,17.1,10.6,12.1,1.1,28.6,2.0,1.7,54.1,1.1,1.1,1.5
